,id,trackName,trackPopularity,trackDurationMs,trackExplicit,albumName,albumType,albumReleaseDate,artistNames,artistLinks,artistID,artistGenres,artistPopularity,spotifyURL,albumCoverURL,inLibrary,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,gene
33,3K6hi6Ss6W9uKV8YXTVB3A,Never Heard a Sound,54 (0-100),174880 ms,False,States,album,2013-09-30,['The Paper Kites'],['https://open.spotify.com/artist/79hrYiudVcFyyxyJW0ipTy'],79hrYiudVcFyyxyJW0ipTy,"['australian indie folk', 'indie folk', 'stomp and holler']",70 (0-100),https://open.spotify.com/track/3K6hi6Ss6W9uKV8YXTVB3A,https://i.scdn.co/image/ab67616d0000b273e33716fd341882b37ede5517,False,0.515,0.136,2,-17.501,1,0.0318,0.865,0.28,0.132,0.323,97.022,audio_features,spotify:track:3K6hi6Ss6W9uKV8YXTVB3A,https://api.spotify.com/v1/tracks/3K6hi6Ss6W9uKV8YXTVB3A,https://api.spotify.com/v1/audio-analysis/3K6hi6Ss6W9uKV8YXTVB3A,174880,4,SLMV
34,3QJUvByLFesgWYAgnL8JbA,Monsoon,48 (0-100),222820 ms,False,Landmark,album,2017-02-24,['Hippo Campus'],['https://open.spotify.com/artist/1btWGBz4Uu1HozTwb2Lm8A'],1btWGBz4Uu1HozTwb2Lm8A,"['indie pop', 'indie poptimism', 'indie rock', 'minneapolis indie', 'modern alternative rock', 'modern rock']",64 (0-100),https://open.spotify.com/track/3QJUvByLFesgWYAgnL8JbA,https://i.scdn.co/image/ab67616d0000b273d65c698f7b03031930a2a570,True,0.29,0.308,5,-11.074,1,0.0442,0.938,0.0294,0.106,0.205,84.88,audio_features,spotify:track:3QJUvByLFesgWYAgnL8JbA,https://api.spotify.com/v1/tracks/3QJUvByLFesgWYAgnL8JbA,https://api.spotify.com/v1/audio-analysis/3QJUvByLFesgWYAgnL8JbA,222820,1,SLDV
35,0QZ5yyl6B6utIWkxeBDxQN,The Night We Met,76 (0-100),208211 ms,False,Strange Trails,album,2015-04-07,['Lord Huron'],['https://open.spotify.com/artist/6ltzsmQQbmdoHHbLZ4ZN25'],6ltzsmQQbmdoHHbLZ4ZN25,['stomp and holler'],75 (0-100),https://open.spotify.com/track/0QZ5yyl6B6utIWkxeBDxQN,https://i.scdn.co/image/ab67616d0000b2739d2efe43d5b7ebc7cb60ca81,True,0.545,0.366,2,-9.51,1,0.0378,0.969,0.267,0.641,0.1,86.997,audio_features,spotify:track:0QZ5yyl6B6utIWkxeBDxQN,https://api.spotify.com/v1/tracks/0QZ5yyl6B6utIWkxeBDxQN,https://api.spotify.com/v1/audio-analysis/0QZ5yyl6B6utIWkxeBDxQN,208212,3,SLDV
36,6eusWfAal7mOOLr0XFLkiY,Decimal,63 (0-100),178626 ms,False,"Cannot Be, Whatsoever",album,2020-11-06,['Novo Amor'],['https://open.spotify.com/artist/0rZp7G3gIH6WkyeXbrZnGi'],0rZp7G3gIH6WkyeXbrZnGi,"['ambient folk', 'indie folk', 'pop']",74 (0-100),https://open.spotify.com/track/6eusWfAal7mOOLr0XFLkiY,https://i.scdn.co/image/ab67616d0000b27370c5f7f71006175627ab9077,False,0.577,0.434,7,-8.437,1,0.0303,0.887,0.215,0.0822,0.321,79.497,audio_features,spotify:track:6eusWfAal7mOOLr0XFLkiY,https://api.spotify.com/v1/tracks/6eusWfAal7mOOLr0XFLkiY,https://api.spotify.com/v1/audio-analysis/6eusWfAal7mOOLr0XFLkiY,178627,4,SLMV
37,2nIyFO8MMSEeba0add4cCS,As Luck Would Have It,52 (0-100),124598 ms,False,Who's That in the Fog?,album,2013-10-28,['Tom Rosenthal'],['https://open.spotify.com/artist/1AgxgADPuRIW1wyaA4OKcB'],1AgxgADPuRIW1wyaA4OKcB,"['british singer-songwriter', 'pop']",70 (0-100),https://open.spotify.com/track/2nIyFO8MMSEeba0add4cCS,https://i.scdn.co/image/ab67616d0000b273e5c17bf9132d750364c87e69,False,0.497,0.216,0,-11.724,0,0.0334,0.948,0.617,0.0793,0.115,77.116,audio_features,spotify:track:2nIyFO8MMSEeba0add4cCS,https://api.spotify.com/v1/tracks/2nIyFO8MMSEeba0add4cCS,https://api.spotify.com/v1/audio-analysis/2nIyFO8MMSEeba0add4cCS,124599,3,SLDI
38,7jg7LVNFg6Euvm1wZySOrV,Not Much,44 (0-100),253666 ms,False,Hailaker,album,2019-05-03,"['Hailaker', 'Lowswimmer', 'Jemima Coulter']","['https://open.spotify.com/artist/3PUWvoriT2SsLIO4YcTjyy', 'https://open.spotify.com/artist/7FW2qwsY0zLV9GppWatQ5P', 'https://open.spotify.com/artist/3fACmIrcE5VThQfuYpOJzc']",3PUWvoriT2SsLIO4YcTjyy,['indie folk'],51 (0-100),https://open.spotify.com/track/7jg7LVNFg6Euvm1wZySOrV,https://i.scdn.co/image/ab67616d0000b273690632bfcc1a6ed0cb21adc5,False,0.341,0.274,4,-11.335,1,0.0268,0.894,0.804,0.0964,0.0642,54.589,audio_features,spotify:track:7jg7LVNFg6Euvm1wZySOrV,https://api.spotify.com/v1/tracks/7jg7LVNFg6Euvm1wZySOrV,https://api.spotify.com/v1/audio-analysis/7jg7LVNFg6Euvm1wZySOrV,253667,4,SLMI
39,1AGaqD9PjgeLDy6mYLwAQK,Tenenbaum,58 (0-100),219080 ms,False,States,album,2013-09-30,['The Paper Kites'],['https://open.spotify.com/artist/79hrYiudVcFyyxyJW0ipTy'],79hrYiudVcFyyxyJW0ipTy,"['australian indie folk', 'indie folk', 'stomp and holler']",70 (0-100),https://open.spotify.com/track/1AGaqD9PjgeLDy6mYLwAQK,https://i.scdn.co/image/ab67616d0000b273e33716fd341882b37ede5517,False,0.488,0.17,1,-18.851,1,0.0386,0.881,0.614,0.0937,0.444,88.449,audio_features,spotify:track:1AGaqD9PjgeLDy6mYLwAQK,https://api.spotify.com/v1/tracks/1AGaqD9PjgeLDy6mYLwAQK,https://api.spotify.com/v1/audio-analysis/1AGaqD9PjgeLDy6mYLwAQK,219080,4,HLMI
40,0GegHVxeozw3rdjte45Bfx,White Winter Hymnal,67 (0-100),147026 ms,False,Fleet Foxes,album,2008-06-03,['Fleet Foxes'],['https://open.spotify.com/artist/4EVpmkEwrLYEg6jIsiPMIb'],4EVpmkEwrLYEg6jIsiPMIb,"['chamber pop', 'folk', 'indie folk', 'indie pop', 'indie rock', 'seattle indie', 'stomp and holler']",66 (0-100),https://open.spotify.com/track/0GegHVxeozw3rdjte45Bfx,https://i.scdn.co/image/ab67616d0000b2733818b4c636e2a7fdea3bf965,False,0.628,0.5,6,-9.66,0,0.0268,0.44,0.0,0.244,0.68,124.932,audio_features,spotify:track:0GegHVxeozw3rdjte45Bfx,https://api.spotify.com/v1/tracks/0GegHVxeozw3rdjte45Bfx,https://api.spotify.com/v1/audio-analysis/0GegHVxeozw3rdjte45Bfx,147027,4,HFDV
41,0AaV4MJrgmLV3XhoiWXjjb,evermore (feat. Bon Iver),59 (0-100),304106 ms,False,evermore,album,2020-12-10,"['Taylor Swift', 'Bon Iver']","['https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02', 'https://open.spotify.com/artist/4LEiUm1SRbFMgfqnQTwUbQ']",06HL4z0CvFAxyc27GXpf02,['pop'],100 (0-100),https://open.spotify.com/track/0AaV4MJrgmLV3XhoiWXjjb,https://i.scdn.co/image/ab67616d0000b27325751b4b32829d6bbfe6be7f,False,0.395,0.27,1,-10.672,1,0.0309,0.937,0.00249,0.111,0.314,120.94,audio_features,spotify:track:0AaV4MJrgmLV3XhoiWXjjb,https://api.spotify.com/v1/tracks/0AaV4MJrgmLV3XhoiWXjjb,https://api.spotify.com/v1/audio-analysis/0AaV4MJrgmLV3XhoiWXjjb,304107,5,SFDV
42,27Db1BCtkCQ4bFvENFYogm,Holland,62 (0-100),159877 ms,False,"Woodgate, NY",single,2014-03-31,['Novo Amor'],['https://open.spotify.com/artist/0rZp7G3gIH6WkyeXbrZnGi'],0rZp7G3gIH6WkyeXbrZnGi,"['ambient folk', 'indie folk', 'pop']",74 (0-100),https://open.spotify.com/track/27Db1BCtkCQ4bFvENFYogm,https://i.scdn.co/image/ab67616d0000b27379b923163a047eb7be23dfda,False,0.496,0.174,1,-11.908,1,0.0372,0.907,0.0721,0.114,0.0903,137.993,audio_features,spotify:track:27Db1BCtkCQ4bFvENFYogm,https://api.spotify.com/v1/tracks/27Db1BCtkCQ4bFvENFYogm,https://api.spotify.com/v1/audio-analysis/27Db1BCtkCQ4bFvENFYogm,159877,4,SFMV
43,6AmrRS8slCMxGUZePjV6dH,Resin,63 (0-100),203939 ms,False,Resin,single,2020-08-28,['Dustin Tebbutt'],['https://open.spotify.com/artist/0z9hynUsIjf0ddI4uHqPWX'],0z9hynUsIjf0ddI4uHqPWX,"['australian indie', 'indie folk']",58 (0-100),https://open.spotify.com/track/6AmrRS8slCMxGUZePjV6dH,https://i.scdn.co/image/ab67616d0000b273111a896e410e567bbfab2230,True,0.259,0.373,1,-12.925,0,0.0275,0.895,0.181,0.118,0.196,83.295,audio_features,spotify:track:6AmrRS8slCMxGUZePjV6dH,https://api.spotify.com/v1/tracks/6AmrRS8slCMxGUZePjV6dH,https://api.spotify.com/v1/audio-analysis/6AmrRS8slCMxGUZePjV6dH,203940,4,SLMV
44,0ZpBPavoID3eDbaXKSWpAD,Friends (feat. Bon Iver),51 (0-100),188336 ms,False,"Farewell, Starlite!",album,2016-09-26,"['Francis and the Lights', 'Bon Iver']","['https://open.spotify.com/artist/23EA28263XvtIrXuySX6oI', 'https://open.spotify.com/artist/4LEiUm1SRbFMgfqnQTwUbQ']",23EA28263XvtIrXuySX6oI,[],51 (0-100),https://open.spotify.com/track/0ZpBPavoID3eDbaXKSWpAD,https://i.scdn.co/image/ab67616d0000b27391113e5a10d92959ee12e3e6,False,0.457,0.477,8,-9.323,1,0.102,0.281,0.000822,0.0914,0.627,144.855,audio_features,spotify:track:0ZpBPavoID3eDbaXKSWpAD,https://api.spotify.com/v1/tracks/0ZpBPavoID3eDbaXKSWpAD,https://api.spotify.com/v1/audio-analysis/0ZpBPavoID3eDbaXKSWpAD,188336,4,HFDV
